web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919611-9522","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/6150-Lakeview-Cir-San-Ramon-CA-94582/18455663_zpid/","San Ramon, CA 94582","For sale","6150 Lakeview Cir,","","","","","","","","","2,064","3","3","$899,904","$899,900","Townhouse","1989","Forced air","Central","Townhouse","1,899 sqft","$3,650/mo","10","9","10","{""targetDiv"":""gpt-ad-bd5595a9-d628-4be6-af5e-f71b875270fa"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""6150 Lakeview Cir"",""bd"":""3"",""fsbid"":""14311"",""city"":""San_Ramon"",""proptp"":""twn"",""pid"":""18455663"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-5066925581345867451"",""sqftrange"":""2000-2499"",""price"":""899900"",""sqft"":""2064"",""posting_url"":""http://Tonycristiani.com"",""mlong"":""-121.945635"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94582"",""mlat"":""37.782169"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfg1g248l3qw81000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1980-1989"",""zestimate"":""899904"",""premieragent"":""no""}}","null","null","null","null"
"1572919777-9704","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/2117-Watercress-Pl-San-Ramon-CA-94582/18462109_zpid/","San Ramon, CA 94582","For sale","2117 Watercress Pl,","","","","","","","","","2,224","4","3","$1,189,005","$1,189,000","Single Family","1998","Forced air","Central","Single Family","5,344 sqft","null","8","8","10","{""targetDiv"":""gpt-ad-a4028ac3-3456-49bd-95ae-baa35f6ca42d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2117 Watercress Pl"",""bd"":""4"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18462109"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3460325680458385306"",""sqftrange"":""2000-2499"",""price"":""1189000"",""sqft"":""2224"",""posting_url"":"""",""mlong"":""-121.940467"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.772514"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn2oi38jiejx40000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1189005"",""premieragent"":""no""}}","null","null","null","null"
"1572919759-9685","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/5009-Barrenstar-Way-San-Ramon-CA-94582/241642078_zpid/","San Ramon, CA 94582","For sale","5009 Barrenstar Way,","","","","","","","","","2,254","4","4","$928,802","$928,800","Condo","2015","Forced air","Central","Condo","$226/month","$3,400/mo","8","8","10","{""targetDiv"":""gpt-ad-ed068b92-eec6-4225-b183-6c438e4d1d6d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5009 Barrenstar Way"",""bd"":""4"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""cnd"",""pid"":""241642078"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""1816769465627300191"",""sqftrange"":""2000-2499"",""price"":""928800"",""sqft"":""2254"",""posting_url"":"""",""mlong"":""-121.910764"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94582"",""mlat"":""37.764475"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxnpgm1iykge1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""928802"",""premieragent"":""no""}}","null","null","null","null"
"1572919125-8971","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/323-Norris-Canyon-Ter-San-Ramon-CA-94583/18450052_zpid/","San Ramon, CA 94583","For sale","323 Norris Canyon Ter,","","","3","https://www.zillow.com/san-ramon-ca/3_p/","","","","","1,164","2","2","$605,004","$605,000","Condo","1986","Forced air","Central","Condo","$352/month","null","10","9","10","{""targetDiv"":""gpt-ad-4ee6039b-90cd-4109-91c4-079601e4805a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""323 Norris Canyon Ter"",""bd"":""2"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""cnd"",""pid"":""18450052"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-4036579112597468107"",""sqftrange"":""1000-1499"",""price"":""605000"",""sqft"":""1164"",""posting_url"":""http://www.jaredhiggins.com"",""mlong"":""-121.959078"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94583"",""mlat"":""37.778253"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbhzny67z30tc0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1980-1989"",""zestimate"":""605004"",""premieragent"":""no""}}","null","null","null","null"
"1572919315-9180","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/9583-Ernwood-St-San-Ramon-CA-94583/18443708_zpid/","San Ramon, CA 94583","For sale","9583 Ernwood St,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","2,013","4","3","$1,174,925","$1,195,000","Single Family","1964","Forced air","Central","Single Family","7,000 sqft","null","9","9","10","{""targetDiv"":""gpt-ad-c3ba97b4-2cba-43a9-8b90-aabe786ef6be"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""9583 Ernwood St"",""bd"":""4"",""fsbid"":""14311"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18443708"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""7675458127235771804"",""sqftrange"":""2000-2499"",""price"":""1195000"",""sqft"":""2013"",""posting_url"":""http://www.realestateguy.com"",""mlong"":""-121.937484"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94583"",""mlat"":""37.729247"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvc51kuyd6ifm1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1174925"",""premieragent"":""no""}}","null","null","null","null"
"1572919720-9644","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/3222-Montevideo-Dr-San-Ramon-CA-94583/18448180_zpid/","San Ramon, CA 94583","For sale","3222 Montevideo Dr,","","","","","","","","","1,838","3","2","$1,129,007","$1,129,000","Single Family","1984","Forced air","Central, Wall","Single Family","9,918 sqft","null","8","9","10","{""targetDiv"":""gpt-ad-2f8c2ec7-bc19-41dd-9974-7bf8167869f5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3222 Montevideo Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18448180"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-2142568040886763658"",""sqftrange"":""1500-1999"",""price"":""1129000"",""sqft"":""1838"",""posting_url"":"""",""mlong"":""-121.945654"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94583"",""mlat"":""37.753659"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3v8ulgsxi8ba0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1129007"",""premieragent"":""no""}}","null","null","null","null"
"1572918922-8755","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2085456951_zpid/","San Ramon, CA 94582","New construction","Lot #0060, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","3,325","4","5","None","$1,390,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-ad9c34ac-b5cd-43a2-982e-d850099dc5ac"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" Y3BUHL"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786775"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1390995"",""sqft"":""3325"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Camden-Elite"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISesix82dan15e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1345634"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572919000-8831","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/7015-Honeycastle-Dr-San-Ramon-CA-94582/68043055_zpid/","San Ramon, CA 94582","Pre-foreclosure","7015 Honeycastle Dr,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","3,200","5","4","$1,331,600","$1,331,600","Single Family","2006","No Data","Central","Single Family","6,217 sqft","null","8","8","10","{""targetDiv"":""gpt-ad-b0e38221-4b62-43c6-ac82-30419407953f"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""7015 Honeycastle Dr"",""bd"":""5"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""68043055"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""1599786139326239716"",""sqftrange"":""3000-3499"",""price"":""1372784"",""sqft"":""3200"",""posting_url"":"""",""mlong"":""-121.910286"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.774446"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1372784"",""premieragent"":""no""}}","null","null","null","null"
"1572919225-9079","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/540-La-Copita-Ct-San-Ramon-CA-94583/18440705_zpid/","San Ramon, CA 94583","For sale","540 La Copita Ct,","","","3","https://www.zillow.com/san-ramon-ca/3_p/","","","","","1,064","2","2","$540,244","$539,950","Townhouse","1971","Forced air","Central","Townhouse","723 sqft","null","8","9","10","{""targetDiv"":""gpt-ad-403f7192-6a71-46f2-bbac-2bf249a85570"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""540 La Copita Ct"",""bd"":""2"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""twn"",""pid"":""18440705"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-948777637361750904"",""sqftrange"":""1000-1499"",""price"":""539950"",""sqft"":""1064"",""posting_url"":""http://www.willdoerlich.com"",""mlong"":""-121.979825"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94583"",""mlat"":""37.772134"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr5hezzwz7jes1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1970-1979"",""zestimate"":""540244"",""premieragent"":""no""}}","null","null","null","null"
"1572919012-8843","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2084365887_zpid/","San Ramon, CA 94582","New construction","Lot #0093, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","3,737","4","5","None","$1,410,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-d5c4eb96-31cb-4e4d-8563-6ee237239fc4"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" U86GGL"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786770"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3500-3999"",""price"":""1410995"",""sqft"":""3737"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Mariposa-Elite"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Santa_Clara"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfwd8l0x3scam0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Lakewood"",""yrblt"":""2010-2019"",""zestimate"":""1361568"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572919725-9650","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/3428-Bermuda-Ct-San-Ramon-CA-94582/18449647_zpid/","San Ramon, CA 94582","For sale","3428 Bermuda Ct,","","","","","","","","","2,362","4","3","$1,274,952","$1,274,950","Single Family","1979","Forced air","Central","Single Family","0.28 acres","$3,900/mo","null","null","null","{""targetDiv"":""gpt-ad-1fda1e81-d557-48fd-9fab-fc84800a5c54"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3428 Bermuda Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18449647"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-6592268051334545580"",""sqftrange"":""2000-2499"",""price"":""1274950"",""sqft"":""2362"",""posting_url"":"""",""mlong"":""-121.958452"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.782705"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr59ot3llcziu1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1274952"",""premieragent"":""no""}}","null","null","null","null"
"1572919637-9549","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/2150-Canyon-Lakes-Dr-San-Ramon-CA-94582/18451020_zpid/","San Ramon, CA 94582","For sale","2150 Canyon Lakes Dr,","","","","","","","","","2,499","3","3","$1,165,004","$1,165,000","Single Family","1988","Forced air","Central","Single Family","3,959 sqft","null","10","9","10","{""targetDiv"":""gpt-ad-5abe2f3e-56ad-472d-8c0e-ff1a6c3d495b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2150 Canyon Lakes Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18451020"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-2422029142127830545"",""sqftrange"":""2000-2499"",""price"":""1165000"",""sqft"":""2499"",""posting_url"":"""",""mlong"":""-121.952377"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.775789"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz7c6qk58r7xw0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1165004"",""premieragent"":""no""}}","null","null","null","null"
"1572919593-9497","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/1520-Cutter-Ct-San-Ramon-CA-94583/54627735_zpid/","San Ramon, CA 94583","For sale","1520 Cutter Ct,","","","","","","","","","1,999","4","3","$879,003","$879,000","Townhouse","1996","Forced air","Central","Townhouse","959 sqft","null","9","9","10","{""targetDiv"":""gpt-ad-d1fc8202-38a9-40c8-9ca8-4edfe2a4d57e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1520 Cutter Ct"",""bd"":""4"",""fsbid"":""17077"",""city"":""San_Ramon"",""proptp"":""twn"",""pid"":""54627735"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""297106153220197052"",""sqftrange"":""1500-1999"",""price"":""879000"",""sqft"":""1999"",""posting_url"":""https://www.redfin.com/syndicate/x/bridgemls/40886821"",""mlong"":""-121.956755"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94583"",""mlat"":""37.744237"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjfjkib4zsb4y0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1990-1999"",""zestimate"":""879003"",""premieragent"":""no""}}","null","null","null","null"
"1572919463-9344","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/200-Norris-Canyon-Pl-APT-C-San-Ramon-CA-94583/18450001_zpid/","San Ramon, CA 94583","For sale","200 Norris Canyon Pl APT C,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","1,179","2","2","null","$610,000","Single Family","1983","Forced air","Central","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-e9f6a855-a44f-4bbc-9ebd-601539982880"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt C"",""aamgnrc1"":""200 Norris Canyon Pl"",""bd"":""2"",""fsbid"":""6038"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18450001"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-4817966362590646248"",""sqftrange"":""1000-1499"",""price"":""610000"",""sqft"":""1179"",""posting_url"":""http://www.bhgre.com/property/200-Norris-Canyon-Pl-Apt-C-San-Ramon-CA-94583/96374639/detail"",""mlong"":""-121.961666"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94583"",""mlat"":""37.778417"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb1byln61gmrk0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1980-1989"",""zestimate"":""604867"",""premieragent"":""no""}}","null","null","null","null"
"1572919017-8850","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2084581717_zpid/","San Ramon, CA 94582","New construction","Lot #0051, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","3,737","4","5","None","$1,410,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-0c512a3f-d6b1-49f4-be8e-ef1b71cc58d9"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" U86GGL"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786770"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3500-3999"",""price"":""1410995"",""sqft"":""3737"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Mariposa-Elite"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfwd8l0x3scam0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1361568"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572918901-8740","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2082982965_zpid/","San Ramon, CA 94582","New construction","Lot #0098, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","2,679","4","4","None","$1,349,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-b449b488-32aa-4f4b-af82-178951c4070b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" V3H70W"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786777"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1349995"",""sqft"":""2679"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Camden?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=497088&nhf_listing_type=plan&utm_term=plan_Camden&utm_campaign=San+Ramon%2FCA"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISuk3losjp1l5e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1304779"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572919159-9009","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/12227-Toledo-Dr-San-Ramon-CA-94583/18448669_zpid/","San Ramon, CA 94583","For sale","12227 Toledo Dr,","","","3","https://www.zillow.com/san-ramon-ca/3_p/","","","","","2,112","4","2","$1,235,949","$1,259,950","Single Family","1976","Forced air","Central","Single Family","9,975 sqft","null","8","9","10","{""targetDiv"":""gpt-ad-4adc5f60-0ae6-477d-84cc-1b4555902bdd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""12227 Toledo Dr"",""bd"":""4"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18448669"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""8633395072525831439"",""sqftrange"":""2000-2499"",""price"":""1259950"",""sqft"":""2112"",""posting_url"":""http://www.trivalleybrokers.com"",""mlong"":""-121.94528"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94583"",""mlat"":""37.754346"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbpphlvxh8r3k0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1235949"",""premieragent"":""no""}}","null","null","null","null"
"1572919542-9440","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/15-Saint-Michael-Ct-San-Ramon-CA-94583/18448681_zpid/","San Ramon, CA 94583","For sale","15 Saint Michael Ct,","","","","","","","","","1,704","3","2","$908,694","$899,950","Single Family","1976","Forced air","Central","Single Family","7,701 sqft","null","9","9","10","{""targetDiv"":""gpt-ad-1d6e2509-da80-4ff0-a2da-ee365189ca59"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""15 Saint Michael Ct"",""bd"":""3"",""fsbid"":""16701"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18448681"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""5570646494334427265"",""sqftrange"":""1500-1999"",""price"":""899950"",""sqft"":""1704"",""posting_url"":""http://www.savvysalesteam.com"",""mlong"":""-121.955672"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94583"",""mlat"":""37.746474"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS725no3sriqf60000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1970-1979"",""zestimate"":""908694"",""premieragent"":""no""}}","null","null","null","null"
