web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572908336-6842","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/334-Fuller-Ave-San-Jose-CA-95125/19578124_zpid/","San Jose, CA 95125","For sale","334 Fuller Ave,","","","","","","","","","1,753","3","3","null","$1,198,000","Single Family","1920","Other","Central","Single Family","5,349 sqft","$3,395/mo","5","3","7","{""targetDiv"":""gpt-ad-052d8cfd-e763-48d4-9775-64bc0123e9b6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""334 Fuller Ave"",""bd"":""3"",""fsbid"":""3031"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19578124"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""4485943008552101108"",""sqftrange"":""1500-1999"",""price"":""1198000"",""sqft"":""1753"",""posting_url"":""http://www.century21.com/property/334-Fuller-Ave-San-Jose-CA-95125/11376287/detail"",""mlong"":""-121.890033"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""95125"",""mlat"":""37.317422"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcm1abgc97gw0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Willow_Glen"",""yrblt"":""1920-1939"",""zestimate"":""1215135"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905229-4541","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/38-N-Almaden-Blvd-UNIT-2207-San-Jose-CA-95110/82957678_zpid/","San Jose, CA 95110","For sale","38 N Almaden Blvd UNIT 2207,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,262","2","2","$1,731,536","$1,788,000","Condo","2008","Forced air","Central","Condo","$529/month","$3,995/mo","3","3","7","{""targetDiv"":""gpt-ad-fd3f97ec-1002-448c-94d9-5403f5c30673"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 2207"",""aamgnrc1"":""38 N Almaden Blvd"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""82957678"",""lot"":""1"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6490473606771960492"",""sqftrange"":""1000-1499"",""price"":""1788000"",""sqft"":""1262"",""posting_url"":""http://www.mysilvercreekvalleyhome.com"",""mlong"":""-121.895852"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""95110"",""mlat"":""37.334658"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS721kz6q7hza71000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Downtown"",""yrblt"":""2000-2009"",""zestimate"":""1731536"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","","","","","","","",""
"1572905558-4814","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/345-Blossom-Hill-Rd-APT-3-San-Jose-CA-95123/19826513_zpid/","San Jose, CA 95123","For sale","345 Blossom Hill Rd APT 3,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","903","2","1","$415,311","$415,500","Condo","1970","Other","None","Condo","$308/month","$2,435/mo","4","8","6","{""targetDiv"":""gpt-ad-70e0173d-9be0-4067-8ee9-467dbbf18901"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 3"",""aamgnrc1"":""345 Blossom Hill Rd"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""19826513"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-9051297376362414409"",""sqftrange"":""500-999"",""price"":""415500"",""sqft"":""903"",""posting_url"":""http://www.nkc83.com"",""mlong"":""-121.824487"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""95123"",""mlat"":""37.251721"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqiia94kljfi1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Blossom_Valley"",""yrblt"":""1970-1979"",""zestimate"":""415311"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","","","","","","","","","",""
"1572908490-6905","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/5157-Noella-Way-San-Jose-CA-95124/19675352_zpid/","San Jose, CA 95124","For sale","5157 Noella Way,","","","","","","","","","1,065","3","2","$1,102,855","$899,950","Single Family","1958","Forced air","No Data","Single Family","5,998 sqft","$3,500/mo","8","9","9","{""targetDiv"":""gpt-ad-55c07c45-e99a-4b62-b57b-f54887d2dcde"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5157 Noella Way"",""bd"":""3"",""fsbid"":""16701"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19675352"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""2485027776348933970"",""sqftrange"":""1000-1499"",""price"":""899950"",""oh"":""yes"",""sqft"":""1065"",""posting_url"":""http://WWW.ALMORIDI.COM"",""mlong"":""-121.919495"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""95124"",""mlat"":""37.244393"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvw4yc14dc40u1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Cambrian_Park"",""yrblt"":""1940-1959"",""zestimate"":""1102855"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572908455-6892","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/1620-S-White-Rd-San-Jose-CA-95127/19787067_zpid/","San Jose, CA 95127","For sale","1620 S White Rd,","","","","","","","","","1,482","5","3","$816,420","$825,000","Single Family","1959","Forced air","Central","Single Family","5,384 sqft","$3,100/mo","5","6","null","{""targetDiv"":""gpt-ad-948a19ad-718c-4fc7-82da-4c6802d67c6d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1620 S White Rd"",""bd"":""5"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19787067"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""4457189015422958763"",""sqftrange"":""1000-1499"",""price"":""825000"",""sqft"":""1482"",""posting_url"":"""",""mlong"":""-121.810891"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""95127"",""mlat"":""37.34753"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7uepeyl8rj6v0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""East_San_Jose"",""yrblt"":""1940-1959"",""zestimate"":""816420"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907375-6264","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/1315-Forrestal-Ave-San-Jose-CA-95110/19558614_zpid/","San Jose, CA 95110","For sale","1315 Forrestal Ave,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,120","2","2","null","$899,000","Single Family","1947","Forced air","None","Single Family","5,000 sqft","$3,252/mo","3","3","7","{""targetDiv"":""gpt-ad-27b95337-8a53-4c72-a28c-2e18592200f9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1315 Forrestal Ave"",""bd"":""2"",""fsbid"":""4383"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19558614"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-5424364819636107373"",""sqftrange"":""1000-1499"",""price"":""899000"",""sqft"":""1120"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/san-jose/1315-forrestal-ave/pid_32178739/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.911913"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""95110"",""mlat"":""37.358848"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr9oefrh7u7t90000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""North_San_Jose"",""yrblt"":""1940-1959"",""zestimate"":""899008"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572908134-6746","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/2061-E-San-Antonio-St-San-Jose-CA-95116/19721542_zpid/","San Jose, CA 95116","For sale","2061 E San Antonio St,","","","3","https://www.zillow.com/san-jose-ca/3_p/","","","","","992","2","2","$444,050","$535,000","Condo","1998","Forced air","None","Condo","$340/month","$2,650/mo","4","2","7","{""targetDiv"":""gpt-ad-c0e1cb57-be37-4647-9010-a97adcebd295"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2061 E San Antonio St"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""19721542"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3489375825438565039"",""sqftrange"":""500-999"",""price"":""535000"",""sqft"":""992"",""posting_url"":""http://EQ1re.com"",""mlong"":""-121.845322"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95116"",""mlat"":""37.353719"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz7sm19qzksal0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""North_Valley"",""yrblt"":""1990-1999"",""zestimate"":""535004"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906634-5678","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/590-Millich-Dr-A-Campbell-CA-95008/19609508_zpid/","Campbell, CA 95008","For sale","590 Millich Dr # A,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,018","2","2","$856,223","$849,900","Townhouse","1964","Baseboard","Other, Wall","Townhouse","1,254 sqft","$3,050/mo","4","4","8","{""targetDiv"":""gpt-ad-f83b6838-aa38-47f9-bc5e-b9756825b149"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" A"",""aamgnrc1"":""590 Millich Dr"",""bd"":""2"",""fsbid"":""13698"",""city"":""Campbell"",""proptp"":""twn"",""pid"":""19609508"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""1333607985579356519"",""sqftrange"":""1000-1499"",""price"":""849900"",""sqft"":""1018"",""posting_url"":""http://www.imtnviewproperties.com"",""mlong"":""-121.959231"",""state"":""CA"",""prange"":""800-899k"",""zip"":""95008"",""mlat"":""37.295671"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7ixzdbft5ihw0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""West_San_Jose"",""yrblt"":""1960-1969"",""zestimate"":""856223"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","","","","","","","","","","","","","","","","","","","",""
"1572907175-6101","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/2035-E-San-Antonio-St-San-Jose-CA-95116/19721532_zpid/","San Jose, CA 95116","For sale","2035 E San Antonio St,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,344","3","2","$589,002","$589,000","Condo","1998","Forced air","None","Condo","$340/month","$3,400/mo","4","2","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572904745-4148","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/5862-Falon-Way-San-Jose-CA-95123/19828444_zpid/","San Jose, CA 95123","For sale","5862 Falon Way,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,988","4","3","$1,008,903","$999,888","Single Family","1967","Forced air","Central","Single Family","6,098 sqft","$3,900/mo","5","7","6","{""targetDiv"":""gpt-ad-2c0aeb99-8c1b-4d3d-bbd9-36b489b9de48"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5862 Falon Way"",""bd"":""4"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""sfh"",""pid"":""19828444"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""3389539606553392086"",""sqftrange"":""1500-1999"",""price"":""999888"",""sqft"":""1988"",""posting_url"":""http://www.joeromero.com"",""mlong"":""-121.814157"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95123"",""mlat"":""37.244967"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbt4gx826mgxu0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Blossom_Valley"",""yrblt"":""1960-1969"",""zestimate"":""1008903"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","NEXT","https://www.zillow.com/san-jose-ca/10_p/","NEXT","https://www.zillow.com/san-jose-ca/11_p/","NEXT","https://www.zillow.com/san-jose-ca/12_p/","NEXT","https://www.zillow.com/san-jose-ca/13_p/","NEXT","https://www.zillow.com/san-jose-ca/14_p/","NEXT","https://www.zillow.com/san-jose-ca/15_p/","NEXT","https://www.zillow.com/san-jose-ca/16_p/","NEXT","https://www.zillow.com/san-jose-ca/17_p/","NEXT","https://www.zillow.com/san-jose-ca/18_p/","NEXT","https://www.zillow.com/san-jose-ca/19_p/","",""
"1572907031-5985","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/544-King-George-Ave-San-Jose-CA-95136/54771258_zpid/","San Jose, CA 95136","For sale","544 King George Ave,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,057","2","3","null","$735,000","Condo","2000","Forced air","Central","Condo","$225/month","$2,930/mo","6","5","null","{""targetDiv"":""gpt-ad-b07208a8-e18c-4e79-ab34-64dc890d463b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""544 King George Ave"",""bd"":""2"",""fsbid"":""4383"",""city"":""San_Jose"",""proptp"":""cnd"",""pid"":""54771258"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""3582632537882559481"",""sqftrange"":""1000-1499"",""price"":""735000"",""sqft"":""1057"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/san-jose/544-king-george-ave/pid_33512013/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.858306"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95136"",""mlat"":""37.282289"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbbwgby72rrm1000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Fairgrounds"",""yrblt"":""2000-2009"",""zestimate"":""735005"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907708-6482","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/207-Los-Gatos-Blvd-Los-Gatos-CA-95030/153436444_zpid/","Los Gatos, CA 95030","For sale","207 Los Gatos Blvd,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","3,090","4","3","null","$3,250,000","Single Family","No Data","No Data","No Data","Single Family","0.43 acres","$3,500/mo","10","9","10","{""targetDiv"":""gpt-ad-8855edaa-2ca8-4904-8a38-2e54440a64b0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""207 Los Gatos Blvd"",""bd"":""4"",""fsbid"":""9457"",""city"":""Los_Gatos"",""proptp"":""sfh"",""pid"":""153436444"",""lot"":""3"",""zestibuck"":""3m-3_999m"",""listtp"":""buy_agent"",""zguidh"":""1252249421950873531"",""sqftrange"":""3000-3499"",""price"":""3250000"",""sqft"":""3090"",""posting_url"":""https://www.sothebysrealty.com/id/ljtymq"",""mlong"":""-121.971744"",""state"":""CA"",""prange"":""3m-3_999m"",""zip"":""95030"",""mlat"":""37.223167"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvgc1k158a1191000000000.jpg"",""zusr"":""true"",""price_band"":""z3m"",""hood"":""North_Valley"",""zestimate"":""3227889"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907203-6123","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/3869-Jasmine-Cir-San-Jose-CA-95135/51075243_zpid/","San Jose, CA 95135","For sale","3869 Jasmine Cir,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","1,037","2","2","$772,978","$779,888","Townhouse","1999","Forced air","Central","Townhouse","5,131 sqft","$2,980/mo","9","9","10","{""targetDiv"":""gpt-ad-eab51c45-62e7-48cf-8a2b-6bbebd0adbd6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3869 Jasmine Cir"",""bd"":""2"",""fsbid"":""15050"",""city"":""San_Jose"",""proptp"":""twn"",""pid"":""51075243"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-796960278353642029"",""sqftrange"":""1000-1499"",""price"":""779888"",""sqft"":""1037"",""posting_url"":""http://www.AmarRealtor.com"",""mlong"":""-121.756072"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""95135"",""mlat"":""37.309368"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbdo4dnc0es2y0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Evergreen"",""yrblt"":""1990-1999"",""zestimate"":""772978"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572907913-6609","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/721-Harvard-Ave-Santa-Clara-CA-95051/153269686_zpid/","Santa Clara, CA 95051","For sale","721 Harvard Ave,","","","","","4","https://www.zillow.com/san-jose-ca/4_p/","","","null","--","null","$1,298,927","$1,298,000","Multi Family","1963","Forced air","None","Multi Family","$560","$3,450/mo","7","5","7","{""targetDiv"":""gpt-ad-1910950f-49a9-47d1-9580-8bdbe2e9812b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""721 Harvard Ave"",""bd"":""0"",""fsbid"":""14224"",""city"":""Santa_Clara"",""proptp"":""mfh"",""pid"":""153269686"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-7753345110408976537"",""sqftrange"":""2000-2499"",""price"":""1298000"",""sqft"":""2317"",""posting_url"":""http://www.compass.com"",""mlong"":""-121.992309"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""95051"",""mlat"":""37.336061"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzz9vx2b6nbal1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""West_San_Jose"",""yrblt"":""1960-1969"",""zestimate"":""1298927"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572908105-6727","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/528-Florentine-Dr-San-Jose-CA-95123/2082254573_zpid/","San Jose, CA 95123","For sale","528 Florentine Dr,","","","3","https://www.zillow.com/san-jose-ca/3_p/","","","","","1,600","3","2","$99,000","$99,000","Mobile / Manufactured","1977","Forced air","Other","Mobile / Manufactured","$62","null","5","4","6","{""targetDiv"":""gpt-ad-657acbf2-eacb-4a22-ada1-498c922ce263"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""528 Florentine Dr"",""bd"":""3"",""fsbid"":""15050"",""city"":""San_Jose"",""proptp"":""mm"",""pid"":""2082254573"",""zestibuck"":""0-100k"",""listtp"":""buy_agent"",""zguidh"":""6576109623198577962"",""sqftrange"":""1500-1999"",""price"":""99000"",""sqft"":""1600"",""posting_url"":""http://www.terrivellios.com"",""mlong"":""-121.805582"",""state"":""CA"",""prange"":""0-100k"",""zip"":""95123"",""mlat"":""37.255591"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnulzsepmu7tr0000000000.jpg"",""zusr"":""true"",""price_band"":""z0"",""hood"":""Blossom_Valley"",""yrblt"":""1970-1979"",""zestimate"":""99000"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906888-5881","https://www.zillow.com/homes/san-jose-CA_rb/","","https://www.zillow.com/homedetails/402-Los-Encinos-Ave-402-San-Jose-CA-95134/2083169763_zpid/","San Jose, CA 95134","For sale","402 Los Encinos Ave # 402,","","","","","","","5","https://www.zillow.com/san-jose-ca/5_p/","792","2","2","$105,259","$105,000","Mobile / Manufactured","1976","Forced air","Central","Mobile / Manufactured","$133","null","6","8","null","{""targetDiv"":""gpt-ad-a10a8c98-dff9-45be-bba8-ed73f113e198"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 402"",""aamgnrc1"":""402 Los Encinos Ave"",""bd"":""2"",""fsbid"":""13698"",""city"":""San_Jose"",""proptp"":""mm"",""pid"":""2083169763"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""8422816642168408170"",""sqftrange"":""500-999"",""price"":""105000"",""sqft"":""792"",""posting_url"":"""",""mlong"":""-121.945784"",""state"":""CA"",""prange"":""100-149k"",""zip"":""95134"",""mlat"":""37.414718"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3fcmx1fvk4x61000000000.jpg"",""zusr"":""true"",""price_band"":""z100"",""hood"":""North_San_Jose"",""yrblt"":""1970-1979"",""zestimate"":""105259"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/san-jose-ca/6_p/","NEXT","https://www.zillow.com/san-jose-ca/7_p/","NEXT","https://www.zillow.com/san-jose-ca/8_p/","NEXT","https://www.zillow.com/san-jose-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
