web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572918848-8692","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/1471-Valenzuela-Ct-Pittsburg-CA-94565/18328465_zpid/","Pittsburg, CA 94565","Pre-foreclosure","1471 Valenzuela Ct,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","1,625","3","2","$442,857","$442,857","Single Family","1981","Other","Central","Single Family","9,720 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-3624efb6-f1c6-489d-8628-c907a0c97243"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1471 Valenzuela Ct"",""bd"":""3"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18328465"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""6474811419269293220"",""sqftrange"":""1500-1999"",""price"":""456554"",""sqft"":""1625"",""posting_url"":"""",""mlong"":""-121.864897"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94565"",""mlat"":""38.007095"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""456554"",""premieragent"":""no""}}","null","null","null","null"
"1572919075-8916","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/220-Alves-Ln-Bay-Point-CA-94565/18334378_zpid/","Bay Point, CA 94565","Pre-foreclosure","220 Alves Ln,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","null","3","null","$337,883","$337,883","Single Family","1954","No Data","No Data","Single Family","5,000 sqft","null","1","1","4","{""targetDiv"":""gpt-ad-085282c1-e6ab-407a-bf77-ba356339af9c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""220 Alves Ln"",""bd"":""3"",""city"":""Bay_Point"",""proptp"":""sfh"",""pid"":""18334378"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_foreclosure"",""zguidh"":""-6531975059688098003"",""sqftrange"":""500-999"",""price"":""348333"",""sqft"":""925"",""posting_url"":"""",""mlong"":""-121.951524"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94565"",""mlat"":""38.022338"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""hood"":""Bay_Point"",""yrblt"":""1940-1959"",""zestimate"":""348333"",""premieragent"":""no""}}","null","null","null","null"
"1572919820-9750","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/124-E-Trident-Dr-Pittsburg-CA-94565/18332271_zpid/","Pittsburg, CA 94565","For sale","124 E Trident Dr,","","","","","","","","","1,094","3","1","$329,677","$324,900","Single Family","1973","Wall","Wall","Single Family","3,101 sqft","$1,925/mo","2","3","4","{""targetDiv"":""gpt-ad-d0159c1f-fa69-41cc-8d9f-4eba6b0f6ca4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""124 E Trident Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18332271"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""7096998911222474881"",""sqftrange"":""1000-1499"",""price"":""324900"",""sqft"":""1094"",""posting_url"":"""",""mlong"":""-121.920478"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94565"",""mlat"":""38.026013"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISf09fqig9e15w0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""329677"",""premieragent"":""no""}}","null","null","null","null"
"1572918862-8703","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/172-W-10th-St-Pittsburg-CA-94565/18322167_zpid/","Pittsburg, CA 94565","Lot/land","172 W 10th St,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","null","6,250 sqft","null","None","$130,000","null","null","null","null","null","null","null","4","NA","4","{""targetDiv"":""gpt-ad-a253779d-7ddb-42fa-92b5-63f6a6d4f521"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94565"",""aamgnrc1"":""172 W 10th St"",""mlat"":""38.029038"",""bd"":""5"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbxzes1dzmev50000000000.jpg"",""zusr"":""true"",""city"":""Pittsburg"",""proptp"":""lot"",""pid"":""18322167"",""hood"":""Old_Town_Pittsburg"",""yrblt"":""1920-1939"",""lot"":""2"",""listtp"":""buy_agent"",""zguidh"":""-8326847294500251073"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""130000"",""sqft"":""1914"",""posting_url"":"""",""mlong"":""-121.888513"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null"
"1572919611-9520","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/224-Macarthur-Ave-Pittsburg-CA-94565/18323966_zpid/","Pittsburg, CA 94565","For sale","224 Macarthur Ave,","2","https://www.zillow.com/pittsburg-ca/2_p/","","","","","","","846","2","1","$309,128","$305,000","Single Family","1943","Wall","Central","Single Family","5,562 sqft","$1,910/mo","3","3","4","{""targetDiv"":""gpt-ad-973cf5d8-cd39-462a-9081-444005fbb370"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""224 Macarthur Ave"",""bd"":""2"",""fsbid"":""14106"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18323966"",""lot"":""2"",""zestibuck"":""300-349k"",""listtp"":""buy_agent"",""zguidh"":""-2766265259168744976"",""sqftrange"":""500-999"",""price"":""305000"",""sqft"":""846"",""posting_url"":"""",""mlong"":""-121.887544"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94565"",""mlat"":""38.017606"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS72lfdu4hetrb0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1940-1959"",""zestimate"":""309128"",""premieragent"":""no""}}","null","null","null","null"
"1572918956-8780","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/779-Azores-Cir-Bay-Point-CA-94565/18337963_zpid/","Bay Point, CA 94565","Pre-foreclosure","779 Azores Cir,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","1,495","3","3","$468,209","$468,209","Single Family","1986","Forced air","Central","Single Family","4,225 sqft","null","3","1","4","{""targetDiv"":""gpt-ad-8603ef4b-7309-4afe-95ff-532006ece24a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""779 Azores Cir"",""bd"":""3"",""city"":""Bay_Point"",""proptp"":""sfh"",""pid"":""18337963"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""51883702080477818"",""sqftrange"":""1000-1499"",""price"":""482690"",""sqft"":""1495"",""posting_url"":"""",""mlong"":""-121.974473"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94565"",""mlat"":""38.029258"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IShj2edbgv5vt40000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Bay_Point"",""yrblt"":""1980-1989"",""zestimate"":""482690"",""premieragent"":""no""}}","null","null","null","null"
"1572918996-8827","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/2815-Romora-Bay-Dr-Pittsburg-CA-94565/82864919_zpid/","Pittsburg, CA 94565","Pre-foreclosure","2815 Romora Bay Dr,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","null","5","null","$706,722","$706,722","Single Family","2015","No Data","Central","Single Family","0.31 acres","null","5","1","4","{""targetDiv"":""gpt-ad-9b8ae50e-8311-45e4-a572-8a74d0f16fe3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2815 Romora Bay Dr"",""bd"":""5"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""82864919"",""lot"":""3"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""-5776998085711693038"",""sqftrange"":""3000-3499"",""price"":""728580"",""sqft"":""3257"",""posting_url"":"""",""mlong"":""-121.955996"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94565"",""mlat"":""38.010196"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""728580"",""premieragent"":""no""}}","null","null","null","null"
"1572919408-9284","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/238-Aloha-Way-Pittsburg-CA-94565/18552808_zpid/","Pittsburg, CA 94565","For sale","238 Aloha Way,","2","https://www.zillow.com/pittsburg-ca/2_p/","","","","","","","1,440","2","2","$105,525","$104,900","Mobile / Manufactured","1978","Forced air","Central","Mobile / Manufactured","$73","null","3","3","4","{""targetDiv"":""gpt-ad-fb996dc5-38ca-4d91-aa08-80f5f51ef21c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94565"",""aamgnrc1"":""238 Aloha Way"",""mlat"":""38.005644"",""bd"":""2"",""fsbid"":""15263"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3namyj1u0n9b1000000000.jpg"",""zusr"":""true"",""city"":""Pittsburg"",""proptp"":""mm"",""pid"":""18552808"",""price_band"":""z100"",""yrblt"":""1970-1979"",""zestimate"":""105525"",""zestibuck"":""100-149k"",""listtp"":""buy_agent"",""zguidh"":""-7330863587564633278"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""104900"",""sqft"":""1440"",""posting_url"":"""",""mlong"":""-121.881788"",""state"":""CA"",""prange"":""100-149k""}}","null","null","null","null"
"1572919118-8965","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/221-Cannery-Ct-Pittsburg-CA-94565/18324285_zpid/","Pittsburg, CA 94565","Pre-foreclosure","221 Cannery Ct,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","1,870","4","3","$468,081","$468,081","Single Family","1998","No Data","Central","Single Family","6,050 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-17f153e1-4f17-4d35-ada9-85fb93201289"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""221 Cannery Ct"",""bd"":""4"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18324285"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-682717042548219785"",""sqftrange"":""1500-1999"",""price"":""476500"",""sqft"":""1870"",""posting_url"":"""",""mlong"":""-121.91287"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94565"",""mlat"":""38.023618"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISusl46c4u3w631000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""482558"",""premieragent"":""no""}}","null","null","null","null"
"1572919688-9610","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/225-Whimbrel-Cir-Pittsburg-CA-94565/68042322_zpid/","Pittsburg, CA 94565","For sale","225 Whimbrel Cir,","","","","","","","","","2,232","4","3","$468,004","$468,000","Single Family","2005","Forced air","Central","Single Family","2,230 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-0781c7da-45aa-409b-a4a4-ee7f59bf8fe3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""225 Whimbrel Cir"",""bd"":""4"",""fsbid"":""14106"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""68042322"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-1106731902979505847"",""sqftrange"":""2000-2499"",""price"":""468000"",""sqft"":""2232"",""posting_url"":"""",""mlong"":""-121.876541"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94565"",""mlat"":""38.010016"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnayrzxn87sz70000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""468004"",""premieragent"":""no""}}","null","null","null","null"
"1572919325-9191","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/162-Heron-Dr-Pittsburg-CA-94565/18322561_zpid/","Pittsburg, CA 94565","For sale","162 Heron Dr,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","1,915","4","3","$549,802","$549,800","Townhouse","1990","Forced air","Central","Townhouse","2,809 sqft","$2,900/mo","4","NA","4","{""targetDiv"":""gpt-ad-9dd99e1c-c6ed-429f-b90c-390fc3a9c91d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""162 Heron Dr"",""bd"":""4"",""fsbid"":""14106"",""city"":""Pittsburg"",""proptp"":""twn"",""pid"":""18322561"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-5796933453034459057"",""sqftrange"":""1500-1999"",""price"":""549800"",""sqft"":""1915"",""posting_url"":""http://www.1percentlistings.net"",""mlong"":""-121.886988"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94565"",""mlat"":""38.034472"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS76o0vpkpttcp1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Old_Town_Pittsburg"",""yrblt"":""1990-1999"",""zestimate"":""549802"",""premieragent"":""no""}}","null","null","null","null"
"1572919089-8932","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/135-Banyon-Dr-Pittsburg-CA-94565/2084164385_zpid/","Pittsburg, CA 94565","For sale","135 Banyon Dr,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","null","--","null","$90,058","$90,000","Mobile / Manufactured","No Data","No Data","No Data","Mobile / Manufactured","No Data","$2,300/mo","3","3","4","{""targetDiv"":""gpt-ad-8fd3f70e-c94d-4c62-ab52-6fbf4b5261d4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94565"",""aamgnrc1"":""135 Banyon Dr"",""mlat"":""38.00672"",""bd"":""0"",""fsbid"":""14106"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISibk6lfcfv43e1000000000.jpg"",""zusr"":""true"",""city"":""Pittsburg"",""proptp"":""mm"",""pid"":""2084164385"",""price_band"":""z0"",""zestimate"":""90058"",""zestibuck"":""0-100k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""513176117716471446"",""premieragent"":""no"",""price"":""90000"",""posting_url"":"""",""mlong"":""-121.87975"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null"
"1572919709-9638","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/181-Murietta-Pittsburg-CA-94565/18552744_zpid/","Pittsburg, CA 94565","For sale","181 Murietta,","","","","","","","","","1,770","4","2","$200,375","$195,000","Mobile / Manufactured","1978","Forced air","Central, Other","Mobile / Manufactured","$110","$1,799/mo","3","3","4","{""targetDiv"":""gpt-ad-5f900472-3996-4e6a-b57a-0591c353de5c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94565"",""aamgnrc1"":""181 Murietta"",""mlat"":""38.021701"",""bd"":""4"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3vkvq6pzoxr20000000000.jpg"",""zusr"":""true"",""city"":""Pittsburg"",""proptp"":""mm"",""pid"":""18552744"",""price_band"":""z200"",""yrblt"":""1970-1979"",""zestimate"":""200375"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""zguidh"":""-5506718747984717343"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""195000"",""sqft"":""1770"",""posting_url"":"""",""mlong"":""-121.912388"",""state"":""CA"",""prange"":""150-199k""}}","null","null","null","null"
"1572918991-8821","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/35-San-Carlos-Ct-Pittsburg-CA-94565/18326082_zpid/","Pittsburg, CA 94565","Pre-foreclosure / auction","35 San Carlos Ct,","","","","","4","https://www.zillow.com/pittsburg-ca/4_p/","","","null","3","null","$389,894","$389,894","Single Family","1975","Other","Central","Single Family","6,969 sqft","null","3","3","4","{""targetDiv"":""gpt-ad-773619b3-7f9a-444b-9b4a-45ff2a614770"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""35 San Carlos Ct"",""bd"":""3"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18326082"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3428161953008328992"",""sqftrange"":""1000-1499"",""price"":""401953"",""sqft"":""1286"",""posting_url"":"""",""mlong"":""-121.90262"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94565"",""mlat"":""38.011969"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISqh2rsb94p6e20000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""401953"",""premieragent"":""no""}}","null","null","null","null"
"1572919830-9763","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/2041-Newport-Dr-Pittsburg-CA-94565/18315631_zpid/","Pittsburg, CA 94565","For sale","2041 Newport Dr,","","","","","","","","","1,143","3","2","$375,003","$375,000","Single Family","1984","Forced air","Central","Single Family","4,900 sqft","$2,375/mo","3","3","4","{""targetDiv"":""gpt-ad-621e31f1-cbd9-4d83-9fe0-2b70bf4aded5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2041 Newport Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""18315631"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-5163819329549235061"",""sqftrange"":""1000-1499"",""price"":""375000"",""sqft"":""1143"",""posting_url"":""http://www.rockcliff.com/DianeBritto"",""mlong"":""-121.878072"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""94565"",""mlat"":""38.01589"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3bhblzbql1sg0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""375003"",""premieragent"":""no""}}","null","null","null","null"
"1572919745-9668","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/community/positano-at-san-marco/2092402563_zpid/","Pittsburg, CA 94565","New construction","Buildable plan: Abri, Positano at San Marco,","","","","","","","","","2,384","5","3","None","$649,900","Single Family","2019","No Data","No Data","Single Family","No Data","null","5","1","4","{""targetDiv"":""gpt-ad-3f54317d-f45b-457b-84c6-9ee62ec250c5"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" YSKKYX"",""aamgnrc1"":""2549 Modena Dr"",""bd"":""5"",""fsbid"":""14920"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""2092402563"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""649900"",""sqft"":""2384"",""posting_url"":""http://www.discoveryhomes.com/pittsburg-ca/positanoat-san-marco?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=30410&nhf_listing_type=community&utm_term=comm_PositanoatSanMarco&utm_campaign=Pittsburg%2FCA"",""state"":""CA"",""mlong"":""-121.975959"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94565"",""mlat"":""38.016559"",""plid"":""32701"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISahr53gw965210000000000.jpg"",""zusr"":""true"",""hood"":""Clayton_Valley"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14920-770817"",""dma"":""37""}}","null","null","null","null"
"1572919222-9076","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/1500-Rio-Verde-Cir-Bay-Point-CA-94565/59399093_zpid/","Bay Point, CA 94565","For sale","1500 Rio Verde Cir,","","","3","https://www.zillow.com/pittsburg-ca/3_p/","","","","","3,612","5","5","$798,036","$799,000","Single Family","2007","Forced air","Central","Single Family","6,006 sqft","$3,200/mo","5","1","4","{""targetDiv"":""gpt-ad-9c1b98a7-69ab-4627-b1f1-c488fcd87c51"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1500 Rio Verde Cir"",""bd"":""5"",""fsbid"":""15463"",""city"":""Bay_Point"",""proptp"":""sfh"",""pid"":""59399093"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-3278942183024889952"",""sqftrange"":""3500-3999"",""price"":""799000"",""sqft"":""3612"",""posting_url"":""http://homecoin.com"",""mlong"":""-121.965234"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94565"",""mlat"":""38.011571"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISm6j12dduuv800000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2000-2009"",""zestimate"":""798036"",""premieragent"":""no""}}","null","null","null","null"
"1572919800-9727","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/1062-Beacon-St-Pittsburg-CA-94565/300953579_zpid/","Pittsburg, CA 94565","Lot/land","1062 Beacon St,","","","","","","","","","null","5,000 sqft","null","None","$90,000","null","null","null","null","null","null","null","4","4","null","{""targetDiv"":""gpt-ad-36aa268e-0e6e-4762-99f2-592415c1386d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94565"",""aamgnrc1"":""1062 Beacon St"",""mlat"":""38.02992"",""bd"":""0"",""fsbid"":""15050"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwoht2mg7ulu0000000000.jpg"",""zusr"":""true"",""city"":""Pittsburg"",""proptp"":""lot"",""pid"":""300953579"",""lot"":""1"",""listtp"":""buy_agent"",""zguidh"":""-7957735997257125432"",""premieragent"":""no"",""price"":""90000"",""posting_url"":"""",""mlong"":""-121.893753"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null"
"1572918879-8720","https://www.zillow.com/homes/pittsburg-CA_rb/","","https://www.zillow.com/homedetails/1142-Brooktrail-Dr-Pittsburg-CA-94565/68034067_zpid/","Pittsburg, CA 94565","Pre-foreclosure","1142 Brooktrail Dr,","","","","","","","5","https://www.zillow.com/pittsburg-ca/5_p/","3,275","5","3","$609,216","$609,216","Single Family","2004","No Data","Central","Single Family","7,621 sqft","null","5","1","4","{""targetDiv"":""gpt-ad-51caa040-8418-4fbc-af79-d58b3b128249"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1142 Brooktrail Dr"",""bd"":""5"",""city"":""Pittsburg"",""proptp"":""sfh"",""pid"":""68034067"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""-397100380937572183"",""sqftrange"":""3000-3499"",""price"":""628058"",""sqft"":""3275"",""posting_url"":"""",""mlong"":""-121.944579"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94565"",""mlat"":""38.009276"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2000-2009"",""zestimate"":""628058"",""premieragent"":""no""}}","null","null","null","null"
