web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572903263-3083","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/812-Windsor-Ct-Vacaville-CA-95688/79848624_zpid/","Vacaville, CA 95688","Pre-foreclosure","812 Windsor Ct,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","5","null","$523,115","$523,115","Single Family","2006","Other","Central","Single Family","5,500 sqft","null","3","6","8","{""targetDiv"":""gpt-ad-75c21fcf-5a28-4543-a4c0-fbe39ce1acce"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""812 Windsor Ct"",""bd"":""5"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""79848624"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""8809204031225310138"",""sqftrange"":""2500-2999"",""price"":""562490"",""sqft"":""2708"",""posting_url"":"""",""mlong"":""-121.93859"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95688"",""mlat"":""38.396686"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""562490"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","",""
"1572903983-3601","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/158-N-West-St-Vacaville-CA-95688/15703516_zpid/","Vacaville, CA 95688","Auction","158 N West St,","","","3","https://www.zillow.com/vacaville-ca/3_p/","","","","","null","3","null","null","$354,217","Single Family","1961","Other","Central","Single Family","5,227 sqft","$2,045/mo","5","6","8","{""targetDiv"":""gpt-ad-dfd17b71-66ff-44cf-9ce0-e8d9d28db7c3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""158 N West St"",""bd"":""3"",""fsbid"":""16886"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15703516"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""stale"":""yes"",""zguidh"":""2385036847581864371"",""sqftrange"":""1000-1499"",""price"":""354217"",""sqft"":""1144"",""posting_url"":""http://www.auction.com/details/158-n-west-st-vacaville-ca-95688-2680863-e_13911/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-121.992327"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""95688"",""mlat"":""38.360718"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz31rr1mbad5p0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1960-1969"",""zestimate"":""380939"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903249-3072","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/374-Bowline-Dr-Vacaville-CA-95687/15707649_zpid/","Vacaville, CA 95687","Pre-foreclosure","374 Bowline Dr,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","3","null","$381,827","$381,827","Single Family","1973","Forced air","Central","Single Family","5,662 sqft","null","4","5","6","{""targetDiv"":""gpt-ad-48ddde2c-254d-4274-a988-ecfcded02c9c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""374 Bowline Dr"",""bd"":""3"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15707649"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""8228859043698310562"",""sqftrange"":""1000-1499"",""price"":""410567"",""sqft"":""1320"",""posting_url"":"""",""mlong"":""-121.980103"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""95687"",""mlat"":""38.343327"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS56klg5msfcmw1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""410567"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","",""
"1572903663-3392","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/637-Galatina-Ct-Vacaville-CA-95687/89473676_zpid/","Vacaville, CA 95687","For sale","637 Galatina Ct,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","1,791","3","3","null","$457,500","Single Family","2008","Forced air","Central","Single Family","2,988 sqft","$2,295/mo","4","5","6","{""targetDiv"":""gpt-ad-75dc46a4-2353-4b4e-bf03-c2d758620abb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""637 Galatina Ct"",""bd"":""3"",""fsbid"":""2877"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""89473676"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""6443697124184064663"",""sqftrange"":""1500-1999"",""price"":""457500"",""sqft"":""1791"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBYZYP36/"",""mlong"":""-121.999685"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""95687"",""mlat"":""38.341636"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrpw3p7o6b8wu0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""2000-2009"",""zestimate"":""457501"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903890-3564","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/436-Crownpointe-Cir-Vacaville-CA-95687/15709234_zpid/","Vacaville, CA 95687","For sale","436 Crownpointe Cir,","","","","","4","https://www.zillow.com/vacaville-ca/4_p/","","","1,800","4","2","$517,844","$517,900","Single Family","1995","Other","Central","Single Family","6,098 sqft","$2,400/mo","4","5","6","{""targetDiv"":""gpt-ad-03f625b7-bd8a-4141-9ef6-eec48c094040"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""436 Crownpointe Cir"",""bd"":""4"",""fsbid"":""9318"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15709234"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-6751118261604063452"",""sqftrange"":""1500-1999"",""price"":""517900"",""sqft"":""1800"",""posting_url"":""http://www.windermere.com/listing/98650354"",""mlong"":""-121.961554"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95687"",""mlat"":""38.351158"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS33rtv09xiq4h1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""517844"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903179-3008","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/107-Natick-Ct-Vacaville-CA-95687/15718743_zpid/","Vacaville, CA 95687","Pre-foreclosure","107 Natick Ct,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","3","null","$359,258","$359,258","Single Family","1977","Other","Central","Single Family","5,662 sqft","null","5","6","8","{""targetDiv"":""gpt-ad-a3009e52-5150-41e8-a7d5-19a30dec8f57"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""107 Natick Ct"",""bd"":""3"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15718743"",""lot"":""2"",""zestibuck"":""350-399k"",""listtp"":""buy_foreclosure"",""zguidh"":""952293683259906573"",""sqftrange"":""1000-1499"",""price"":""386299"",""sqft"":""1164"",""posting_url"":"""",""mlong"":""-121.949602"",""state"":""CA"",""park"":""yes"",""prange"":""350-399k"",""zip"":""95687"",""mlat"":""38.330649"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1970-1979"",""zestimate"":""386299"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","NEXT","https://www.zillow.com/vacaville-ca/8_p/"
"1572903793-3497","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/2001-Eastwood-Dr-APT-50-Vacaville-CA-95687/249639518_zpid/","Vacaville, CA 95687","For sale","2001 Eastwood Dr APT 50,","","","","","4","https://www.zillow.com/vacaville-ca/4_p/","","","890","2","1","$238,594","$239,000","Condo","2001","Other","Central","Condo","$311/month","$1,600/mo","4","5","6","{""targetDiv"":""gpt-ad-29f2b5f5-a590-4b05-867a-eab205866379"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 50"",""aamgnrc1"":""2001 Eastwood Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Vacaville"",""proptp"":""cnd"",""pid"":""249639518"",""lot"":""1"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""zguidh"":""5086904011619464654"",""sqftrange"":""500-999"",""price"":""239000"",""sqft"":""890"",""posting_url"":""http://greathomes.org/mls/property/21927087"",""mlong"":""-121.97085"",""state"":""CA"",""prange"":""200-249k"",""zip"":""95687"",""mlat"":""38.339282"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrlt6qyc10frq0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""yrblt"":""2000-2009"",""zestimate"":""238594"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903871-3553","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/3966-Rustic-Ln-Vacaville-CA-95688/15700523_zpid/","Vacaville, CA 95688","Pre-foreclosure","3966 Rustic Ln,","","","","","4","https://www.zillow.com/vacaville-ca/4_p/","","","null","6","null","$913,302","$913,302","Single Family","1988","Other","Central","Single Family","2.26 acres","null","8","6","8","{""targetDiv"":""gpt-ad-95f62483-6186-43c3-9da2-8ee13bf3f5cf"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3966 Rustic Ln"",""bd"":""6"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15700523"",""lot"":""7"",""zestibuck"":""900-999k"",""listtp"":""buy_foreclosure"",""zguidh"":""7653749513266734323"",""sqftrange"":""4500-4999"",""price"":""982046"",""sqft"":""4760"",""posting_url"":"""",""mlong"":""-122.007447"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95688"",""mlat"":""38.385632"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISdg1gy8dv63v21000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1980-1989"",""zestimate"":""982046"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904059-3634","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/310-Bantry-Dr-Vacaville-CA-95688/15711820_zpid/","Vacaville, CA 95688","For sale","310 Bantry Dr,","","","3","https://www.zillow.com/vacaville-ca/3_p/","","","","","2,572","4","3","$575,002","$575,000","Single Family","1997","Other","Central","Single Family","7,840 sqft","$2,775/mo","6","6","8","{""targetDiv"":""gpt-ad-3e39559f-75dd-460d-aa48-0b3b58c56521"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""310 Bantry Dr"",""bd"":""4"",""fsbid"":""13601"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15711820"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-3574245605634367536"",""sqftrange"":""2500-2999"",""price"":""575000"",""sqft"":""2572"",""posting_url"":""http://greathomes.org/mls/property/21924749"",""mlong"":""-121.971671"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95688"",""mlat"":""38.392204"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqm1onoab2l40000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""575002"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904148-3669","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/119-Via-Del-Sol-Vacaville-CA-95687/94704418_zpid/","Vacaville, CA 95687","For sale","119 Via Del Sol,","2","https://www.zillow.com/vacaville-ca/2_p/","","","","","","","2,483","4","3","null","$549,000","Single Family","2009","Other","Central","Single Family","7,840 sqft","$2,800/mo","5","6","8","{""targetDiv"":""gpt-ad-e01e43fe-cc89-41d9-8952-0247d234959f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""119 Via Del Sol"",""bd"":""4"",""fsbid"":""2877"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""94704418"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-1951342849242633686"",""sqftrange"":""2000-2499"",""price"":""549000"",""sqft"":""2483"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBCWYMDM/"",""mlong"":""-121.944325"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""95687"",""mlat"":""38.328648"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb17vsre4pgtf1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""549001"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903434-3216","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/5099-Poplar-Rd-Vacaville-CA-95687/15711014_zpid/","Vacaville, CA 95687","Lot/land","5099 Poplar Rd,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","5 acres","null","None","$449,997","null","null","null","null","null","null","$1,875/mo","5","5","6","{""targetDiv"":""gpt-ad-2ddccc42-b2d0-4899-8ebc-79815d3c0d62"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95687"",""aamgnrc1"":""5099 Poplar Rd"",""mlat"":""38.381759"",""bd"":""3"",""fsbid"":""14311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS76k9rlswoitr0000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""15711014"",""yrblt"":""1960-1969"",""lot"":""7,8"",""listtp"":""buy_agent"",""zguidh"":""-3371686324211945816"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""price"":""449997"",""sqft"":""1280"",""posting_url"":""http://www.SolanoHomeFinder.com"",""mlong"":""-121.927258"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","","","",""
"1572904286-3731","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/community/cheyenne-at-brown-s-valley/2085275360_zpid/","Vacaville, CA 95688","New construction","Buildable plan: Residence 9, Cheyenne at Brown's Valley,","","","","","","","","","2,733","3","3","$684,900","$694,990","Single Family","2019","No Data","No Data","Single Family","No Data","null","6","6","8","{""targetDiv"":""gpt-ad-7e8425db-e00d-4f37-b93b-8cfbd1e8b454"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" E0JSZX"",""aamgnrc1"":""6054 Peacock Ct"",""bd"":""3"",""fsbid"":""12653"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""2085275360"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""694990"",""sqft"":""2733"",""posting_url"":""http://www.drhorton.com/california/bay-area/vacaville/cheyenne-at-browns-valley/floor-plans/residence-9.aspx"",""state"":""CA"",""mlong"":""-121.984"",""cnty"":""San_Francisco"",""prange"":""600-699k"",""zip"":""95688"",""mlat"":""38.4027"",""plid"":""30869"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS66wiyi6bwrkz0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Pacific_Heights"",""yrblt"":""2010-2019"",""zestimate"":""684900"",""premieragent"":""no"",""builderChatId"":""12653-812009"",""dma"":""37""}}","null","null","null","null","","","","","",""
"1572904010-3613","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/3619-Brehme-Ln-Vacaville-CA-95688/15694283_zpid/","Vacaville, CA 95688","For sale","3619 Brehme Ln,","","","3","https://www.zillow.com/vacaville-ca/3_p/","","","","","3,788","3","4","null","$1,100,000","Single Family","1995","Forced air","Central, Solar","Single Family","19.74 acres","$3,700/mo","8","6","8","{""targetDiv"":""gpt-ad-51068ae8-afb1-41b3-9d5a-97db9622a13a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""3619 Brehme Ln"",""mlat"":""38.413915"",""bd"":""3"",""fsbid"":""14642"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvoqdpvymevq00000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15694283"",""yrblt"":""1990-1999"",""lot"":""9"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""1410484610594669204"",""premieragent"":""no"",""sqftrange"":""3500-3999"",""price"":""1100000"",""sqft"":""3788"",""posting_url"":""http://www.kelliwellhausen.com"",""mlong"":""-122.030843"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m""}}","null","null","null","null","","","","","",""
"1572904265-3718","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/808-Clifton-Way-Vacaville-CA-95688/15711992_zpid/","Vacaville, CA 95688","For sale","808 Clifton Way,","2","https://www.zillow.com/vacaville-ca/2_p/","","","","","","","1,629","3","3","$469,105","$469,000","Single Family","1993","Forced air, Other","Central","Single Family","7,840 sqft","$2,350/mo","6","6","8","{""targetDiv"":""gpt-ad-aeea62d4-9c04-4e86-b5a0-2ffc8e84605c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""808 Clifton Way"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15711992"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""3008246392822926511"",""sqftrange"":""1500-1999"",""price"":""469000"",""sqft"":""1629"",""posting_url"":""http://greathomes.org/mls/property/21927454"",""mlong"":""-121.976951"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""95688"",""mlat"":""38.388073"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrcvjm2wiakm0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""469105"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903363-3161","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/2060-Pinecrest-Ct-Vacaville-CA-95688/96746233_zpid/","Vacaville, CA 95688","Lot/land","2060 Pinecrest Ct,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","null","1.15 acres","null","null","$259,500","null","null","null","null","null","null","null","8","6","8","{""targetDiv"":""gpt-ad-e2a7bf04-e04f-4411-8593-f343a6ecce85"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95688"",""aamgnrc1"":""2060 Pinecrest Ct"",""mlat"":""38.380008"",""bd"":""0"",""fsbid"":""2877"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISe83w1p4xfjec1000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""lot"",""pid"":""96746233"",""lot"":""6"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3432637443104882858"",""premieragent"":""no"",""sqftrange"":""10000_and_up"",""price"":""259500"",""sqft"":""50094"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBC7C6HX/"",""mlong"":""-121.992985"",""state"":""CA"",""prange"":""250-299k""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","",""
"1572903304-3114","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/2036-Broom-Grass-Ct-Vacaville-CA-95688/125154213_zpid/","Vacaville, CA 95688","For sale by owner","2036 Broom Grass Ct,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","3,122","4","3","$936,329","$939,900","Single Family","2017","Forced air","Central","Single Family","0.28 acres","$4,497/mo","6","6","8","{""targetDiv"":""gpt-ad-c71804f1-481f-4053-8abc-5243db00cdc8"",""slot"":""zillow/property_details/buy_owner/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2036 Broom Grass Ct"",""bd"":""4"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""125154213"",""lot"":""3"",""zestibuck"":""900-999k"",""listtp"":""buy_owner"",""zguidh"":""6189867680200081566"",""sqftrange"":""3000-3499"",""price"":""939900"",""sqft"":""3122"",""posting_url"":"""",""mlong"":""-121.978302"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95688"",""mlat"":""38.400591"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzv6qwyv6nq2m0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""936329"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","",""
"1572903514-3278","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/555-Honeysuckle-Dr-Vacaville-CA-95687/2082298030_zpid/","Vacaville, CA 95687","For sale","555 Honeysuckle Dr,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","2,630","4","3","$566,754","$574,888","Single Family","No Data","No Data","No Data","Single Family","4,791 sqft","null","5","5","6","{""targetDiv"":""gpt-ad-bb03bb32-e9a3-4cd6-a43b-18bc46dd3ecd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95687"",""aamgnrc1"":""555 Honeysuckle Dr"",""mlat"":""38.347157"",""bd"":""4"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3bd0a4af4nel0000000000.jpg"",""zusr"":""true"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""2082298030"",""price_band"":""z500"",""zestimate"":""566754"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""5037204128968143298"",""premieragent"":""no"",""sqftrange"":""2500-2999"",""price"":""574888"",""sqft"":""2630"",""posting_url"":""http://greathomes.org/mls/property/21927290"",""mlong"":""-121.92553"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","","","",""
"1572903285-3099","https://www.zillow.com/homes/vacaville-CA_rb/","","https://www.zillow.com/homedetails/632-Hamilton-Dr-Vacaville-CA-95687/15715533_zpid/","Vacaville, CA 95687","Pre-foreclosure / auction","632 Hamilton Dr,","","","","","","","5","https://www.zillow.com/vacaville-ca/5_p/","1,626","3","3","$437,766","$437,766","Single Family","1978","Other","Central","Single Family","8,276 sqft","null","5","5","6","{""targetDiv"":""gpt-ad-d40b07b0-9aff-4d2d-bbe9-7f4153ce57f9"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""632 Hamilton Dr"",""bd"":""3"",""city"":""Vacaville"",""proptp"":""sfh"",""pid"":""15715533"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-9170714943208630680"",""sqftrange"":""1500-1999"",""price"":""470717"",""sqft"":""1626"",""posting_url"":"""",""mlong"":""-121.952871"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""95687"",""mlat"":""38.341863"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS9t4ov01fzt2p0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""470717"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vacaville-ca/6_p/","NEXT","https://www.zillow.com/vacaville-ca/7_p/","",""
