web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572909348-1695","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/6519-Singletree-Way-Pleasanton-CA-94588/25068572_zpid/","Pleasanton, CA 94588","For sale","6519 Singletree Way,","","","","","","","1,831","4","2","$1,030,353","$1,015,000","Single Family","1971","Forced air","Central","2 spaces","6,499 sqft","$3,500/mo","10","9","9","Central","Composition","null","null","$1,154"
"1572908607-1553","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/118-Barias-Pl-Pleasanton-CA-94566/241575962_zpid/","Pleasanton, CA 94566","For sale","118 Barias Pl,","","","","","","","1,766","3","3","$1,169,006","$1,169,000","Single Family","2018","Forced air","Central","Attached Garage","2,578 sqft","null","7","9","9","null","Tile","null","null","$1,755"
"1572904395-885","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3826-Stanley-Blvd-Pleasanton-CA-94566/2083288780_zpid/","Pleasanton, CA 94566","New construction","3826 Stanley Blvd,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","2,462","4","3","$1,228,634","$1,229,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572908752-1600","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/community/homestead-at-irby-ranch/2084876447_zpid/","Pleasanton, CA 94566","New construction","Buildable plan: Residence 5, The Homestead at Irby Ranch,","","","","","","","2,402","4","4","$1,127,321","$1,144,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572907956-1373","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/2001-Ruby-Hill-Blvd-Pleasanton-CA-94566/2104820314_zpid/","Pleasanton, CA 94566","For sale","2001 Ruby Hill Blvd,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","7,000","10","4","$7,205,496","$7,499,000","Single Family","1995","Forced air","Other","No Data","36 acres","$21,657/mo","8","8","9","null","Tile","null","null","null"
"1572904315-858","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3231-Vineyard-Ave-SPC-10-Pleasanton-CA-94566/2085045039_zpid/","Pleasanton, CA 94566","For sale","3231 Vineyard Ave SPC 10,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","1,344","2","2","$174,983","$175,000","Mobile / Manufactured","No Data","No Data","No Data","No Data","$130","$2,895/mo","10","8","9","null","No","null","null","null"
"1572904272-840","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3231-Vineyard-Ave-SPC-23-Pleasanton-CA-94566/2119659384_zpid/","Pleasanton, CA 94566","For sale","3231 Vineyard Ave SPC 23,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","650","2","1","$136,073","$134,900","Mobile / Manufactured","2000","No Data","No Data","No Data","$208","$2,155/mo","10","8","9","null","No","null","null","null"
"1572905146-1137","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/1534-Chatham-Pl-Pleasanton-CA-94566/116149819_zpid/","Pleasanton, CA 94566","For sale","1534 Chatham Pl,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","2,372","2","3","null","$1,399,000","Single Family","2013","Forced air","Central","Attached Garage","5,227 sqft","$4,298/mo","7","9","9","null","Tile","null","null","$10,318"
"1572904249-830","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/6443-Alisal-St-Pleasanton-CA-94566/25086674_zpid/","Pleasanton, CA 94566","Lot/land","6443 Alisal St,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","1.1 acres","null","null","$1,350,000","null","null","null","null","null","null","$3,270/mo","10","8","9","null","LOTS AND LAND","PLEASANTON","null","$13,857"
"1572907891-1354","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3300-Newport-St-Pleasanton-CA-94566/111409595_zpid/","Pleasanton, CA 94566","For sale","3300 Newport St,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","2,928","3","4","null","$1,525,000","Single Family","2011","Forced air","Central","Attached Garage","7,840 sqft","$4,610/mo","7","9","9","null","Tile","null","null","$11,018"
"1572909237-1671","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3806-Cheshire-Ct-Pleasanton-CA-94588/25075129_zpid/","Pleasanton, CA 94588","For sale","3806 Cheshire Ct,","","","","","","","1,853","4","2","$1,133,965","$1,125,000","Single Family","1985","Forced air","Central","Attached Garage","8,315 sqft","$3,600/mo","8","9","9","null","Metal","null","null","$2,706"
"1572908163-1442","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3862-Pimlico-Dr-Pleasanton-CA-94588/25074979_zpid/","Pleasanton, CA 94588","For sale","3862 Pimlico Dr,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","1,541","4","2","null","$715,000","Condo","1980","Forced air","Central","Carport","$225/month","$3,200/mo","8","9","9","null","Composition","null","null","$3,514"
"1572905107-1124","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/1990-Taboada-Ln-Pleasanton-CA-94588/249986870_zpid/","Pleasanton, CA 94588","For sale","1990 Taboada Ln,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","2,144","5","4","$1,130,549","$1,135,000","Townhouse","2017","Forced air","Central","Attached Garage","No Data","$3,750/mo","10","9","9","null","Tile","null","null","$1,924"
"1572907379-1197","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/12-Benjamin-Ct-Pleasanton-CA-94566/24932146_zpid/","Pleasanton, CA 94566","Pre-foreclosure","12 Benjamin Ct,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","3","null","$724,809","$724,809","Single Family","1999","No Data","No Data","Detached Garage","2,389 sqft","null","8","8","9","null","No","null","null","$3,133"
"1572908102-1423","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/5368-Brookside-Ct-Pleasanton-CA-94588/87798540_zpid/","Pleasanton, CA 94588","For sale","5368 Brookside Ct,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","1,925","3","3","$849,944","$849,000","Townhouse","1981","Forced air","Central","Attached Garage","2,661 sqft","$3,500/mo","9","9","9","null","Composition","null","null","$2,775"
"1572908867-1636","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/8035-Mountain-View-Dr-APT-C-Pleasanton-CA-94588/25069091_zpid/","Pleasanton, CA 94588","For sale","8035 Mountain View Dr APT C,","","","","","","","1,043","2","2","$549,805","$549,800","Condo","1991","Forced air","Central","2 spaces","$460/month","$2,700/mo","9","9","9","Central","Composition","null","null","$5,984"
"1572908191-1452","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/2315-Westbridge-Ln-Pleasanton-CA-94566/94687188_zpid/","Pleasanton, CA 94566","For sale","2315 Westbridge Ln,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","5,660","5","5","$3,002,224","$3,150,000","Single Family","2008","Forced air","Central","Attached Garage","0.52 acres","$9,072/mo","10","8","9","null","Tile","null","null","$27,880"
"1572909376-1700","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/823-Division-St-Pleasanton-CA-94566/2082160518_zpid/","Pleasanton, CA 94566","For sale","823 Division St,","","","","","","","600","1","1","null","$395,000","Single Family","1959","No Data","No Data","No Data","No Data","null","8","8","9","null","No","null","null","null"
"1572907410-1205","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/7190-Rosecliff-Ct-Pleasanton-CA-94566/68021669_zpid/","Pleasanton, CA 94566","Auction","7190 Rosecliff Ct,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","6","null","null","$2,117,350","Single Family","2004","No Data","No Data","Detached Garage","0.39 acres","$7,358/mo","10","8","9","null","No","null","null","$25,061"
"1572904988-1082","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3263-Vineyard-Ave-SPC-100-Pleasanton-CA-94566/2082987651_zpid/","Pleasanton, CA 94566","For sale","3263 Vineyard Ave SPC 100,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","1,512","3","2","$326,433","$329,000","Mobile / Manufactured","No Data","No Data","No Data","No Data","$218","$3,100/mo","10","8","9","null","No","null","null","null"
"1572909398-1707","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/5504-Corte-Sierra-Pleasanton-CA-94566/25080290_zpid/","Pleasanton, CA 94566","For sale","5504 Corte Sierra,","","","","","","","2,723","5","5","None","$1,199,000","Single Family","1970","Forced air","Central","2 spaces","7,413 sqft","$4,295/mo","9","9","9","null","Tile","null","null","$3,526"
"1572907278-1178","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/4228-School-St-Pleasanton-CA-94566/24931736_zpid/","Pleasanton, CA 94566","For sale","4228 School St,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","1,806","3","2","$1,108,477","$1,099,000","Single Family","1955","Forced air","Central","Carport, Attached Garage","7,348 sqft","$3,500/mo","7","9","9","null","Composition","null","null","$2,382"
"1572904089-771","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3263-Vineyard-Ave-SPC-158-Pleasanton-CA-94566/2087655181_zpid/","Pleasanton, CA 94566","For sale","3263 Vineyard Ave SPC 158,","","","","","4","https://www.zillow.com/pleasanton-ca/4_p/","1,560","3","2","$359,001","$359,000","Mobile / Manufactured","2004","No Data","No Data","No Data","$230","$3,075/mo","10","8","9","null","No","null","null","null"
"1572909260-1676","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/8104-Canyon-Creek-Cir-Pleasanton-CA-94588/25068944_zpid/","Pleasanton, CA 94588","For sale","8104 Canyon Creek Cir,","","","","","","","1,650","3","3","$1,016,146","$999,888","Single Family","1996","Forced air","Central","2 spaces","7,130 sqft","$3,400/mo","9","9","9","null","Tile","null","null","$9,868"
"1572908054-1406","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/1306-Stony-Brook-Ln-Pleasanton-CA-94566/58878078_zpid/","Pleasanton, CA 94566","For sale","1306 Stony Brook Ln,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","2,537","3","3","$1,475,033","$1,480,000","Single Family","2002","Forced air","Central","3 spaces","8,833 sqft","$4,431/mo","8","8","9","null","Tile","null","null","$11,237"
"1572908418-1489","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/892-Chateau-Heights-Ct-Pleasanton-CA-94566/82850561_zpid/","Pleasanton, CA 94566","For sale","892 Chateau Heights Ct,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","4,183","5","5","$2,274,474","$2,299,000","Single Family","2007","Forced air","Central","3 spaces","0.61 acres","$6,841/mo","10","8","9","null","Tile","null","null","$22,183"
"1572908721-1591","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/community/homestead-at-irby-ranch/2084876449_zpid/","Pleasanton, CA 94566","New construction","Buildable plan: Residence 3, The Homestead at Irby Ranch,","","","","","","","2,301","4","3","$1,227,172","$1,244,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572904103-774","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/community/homestead-at-irby-ranch/2084876451_zpid/","Pleasanton, CA 94566","New construction","Buildable plan: Residence 2 ALT, The Homestead at Irby Ranch,","","","","","4","https://www.zillow.com/pleasanton-ca/4_p/","2,462","4","3","$1,267,539","$1,283,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572908491-1515","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/7414-Hillview-Ct-Pleasanton-CA-94588/25067263_zpid/","Pleasanton, CA 94588","For sale","7414 Hillview Ct,","","","","","","","2,004","4","2","null","$1,138,000","Single Family","1969","No Data","No Data","Detached Garage","7,479 sqft","$3,795/mo","9","9","9","null","No","null","null","$11,261"
"1572907147-1149","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/126-Trenton-Cir-Pleasanton-CA-94566/25076052_zpid/","Pleasanton, CA 94566","Pre-foreclosure / auction","126 Trenton Cir,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","4","null","$834,874","$834,874","Single Family","1994","No Data","No Data","Detached Garage","3,920 sqft","null","7","9","9","null","No","null","null","$7,818"
"1572904923-1058","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3305-Hudson-Ct-Pleasanton-CA-94588/89666972_zpid/","Pleasanton, CA 94588","Auction","3305 Hudson Ct,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","4","null","null","$1,013,375","Single Family","1987","Forced air","Central","Attached Garage","7,405 sqft","$3,750/mo","8","9","9","null","Tile","null","Public Utilities","$8,374"
"1572908931-1651","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/1010-Lamb-Ct-Pleasanton-CA-94566/25079824_zpid/","Pleasanton, CA 94566","For sale","1010 Lamb Ct,","","","","","","","2,029","4","3","$1,006,960","$999,000","Single Family","1999","Forced air","Central","2 spaces","3,654 sqft","$3,850/mo","7","9","9","null","Composition","null","Individual Electric Meters, Public Utilities, Individual Gas Meters","$7,950"
"1572908562-1539","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/899-Oak-Manor-Way-Pleasanton-CA-94566/25082105_zpid/","Pleasanton, CA 94566","For sale","899 Oak Manor Way,","","","","","","","5,249","4","5","$2,537,439","$2,598,000","Single Family","2003","Forced air","Central","Attached Garage","0.95 acres","$7,651/mo","10","8","9","Central","Tile","null","null","$26,043"
"1572908383-1476","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/936-Happy-Valley-Rd-Pleasanton-CA-94566/25086690_zpid/","Pleasanton, CA 94566","For sale","936 Happy Valley Rd,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","2,933","3","3","$1,499,910","$1,499,900","Single Family","1997","Forced air","Central","Attached Garage","1.13 acres","$3,700/mo","10","8","9","null","Tile","null","null","$2,245"
"1572904474-910","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3231-Vineyard-Ave-SPC-36-Pleasanton-CA-94566/2082628826_zpid/","Pleasanton, CA 94566","For sale","3231 Vineyard Ave SPC 36,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","1,296","2","2","$225,000","$225,000","Mobile / Manufactured","1971","Other","No Data","Carport","$174","$2,875/mo","10","8","9","null","Other","null","null","null"
"1572908503-1518","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3259-Flemington-Ct-Pleasanton-CA-94588/25074865_zpid/","Pleasanton, CA 94588","For sale","3259 Flemington Ct,","","","","","","","1,956","4","2","null","$1,045,000","Single Family","1971","No Data","No Data","Detached Garage","6,642 sqft","$3,600/mo","8","9","9","null","No","null","null","$4,961"
"1572908201-1455","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/1996-Taboada-Ln-Pleasanton-CA-94588/249986873_zpid/","Pleasanton, CA 94588","For sale","1996 Taboada Ln,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","1,948","4","5","$938,898","$938,888","Townhouse","2017","Forced air","Central","Attached Garage","No Data","$3,600/mo","10","9","9","null","Tile","null","null","$1,924"
"1572907463-1215","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/893-Chateau-Heights-Ct-Pleasanton-CA-94566/89034931_zpid/","Pleasanton, CA 94566","For sale","893 Chateau Heights Ct,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","5,326","6","6","null","$2,875,000","Single Family","2007","Forced air","Central","3 spaces","0.5 acres","$8,498/mo","10","8","9","null","Tile","null","null","$21,726"
"1572905058-1106","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/4631-Helpert-Ct-Pleasanton-CA-94588/25068145_zpid/","Pleasanton, CA 94588","Pre-foreclosure","4631 Helpert Ct,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","4","null","$849,407","$849,407","Single Family","1968","No Data","No Data","Detached Garage","6,199 sqft","null","10","9","9","null","No","null","null","$2,286"
"1572904829-1026","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/7501-Rosedale-Ct-Pleasanton-CA-94588/25067802_zpid/","Pleasanton, CA 94588","For sale","7501 Rosedale Ct,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","1,925","3","3","$886,323","$899,950","Townhouse","1985","Forced air","Central","Attached Garage","2,661 sqft","$3,500/mo","9","9","9","null","No","null","null","$985"
"1572904169-799","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3231-Vineyard-Ave-SPC-120-Pleasanton-CA-94566/2143999672_zpid/","Pleasanton, CA 94566","For sale","3231 Vineyard Ave SPC 120,","","","","","4","https://www.zillow.com/pleasanton-ca/4_p/","1,440","2","2","null","$238,000","Mobile / Manufactured","1971","Forced air","Central","Carport","$165","$2,900/mo","10","8","9","null","No","null","null","null"
"1572907878-1352","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3860-Antonini-Way-Pleasanton-CA-94566/25087722_zpid/","Pleasanton, CA 94566","For sale","3860 Antonini Way,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","7,463","5","7","$3,368,929","$3,495,000","Single Family","2003","Forced air","Central","Attached Garage","0.5 acres","$10,136/mo","8","8","9","null","Tile","null","null","$27,852"
"1572908551-1535","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/4100-Veneto-Ct-Pleasanton-CA-94588/25073197_zpid/","Pleasanton, CA 94588","For sale","4100 Veneto Ct,","","","","","","","1,064","2","2","$665,004","$665,000","Condo","1997","Forced air","Central","Attached Garage","$232/month","$2,800/mo","10","9","9","null","Tile","null","null","$5,835"
"1572908675-1575","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/751-Clara-Ln-Pleasanton-CA-94566/58879118_zpid/","Pleasanton, CA 94566","For sale","751 Clara Ln,","","","","","","","4,544","4","3","$1,930,885","$1,950,000","Single Family","1986","Forced air","Central","Detached Garage","1.51 acres","$2,525/mo","10","8","9","Laundry Room","Other, Wood Siding","Double Pane Windows","null","$12,398"
"1572909357-1698","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/7341-Tulipwood-Cir-Pleasanton-CA-94588/25066894_zpid/","Pleasanton, CA 94588","For sale","7341 Tulipwood Cir,","","","","","","","1,355","3","2","$699,005","$699,000","Single Family","1968","Forced air","Central","Attached Garage","7,405 sqft","$3,300/mo","9","9","9","null","Composition","null","null","$1,110"
"1572904376-881","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/11933-Dublin-Canyon-Rd-Pleasanton-CA-94588/25069219_zpid/","Pleasanton, CA 94588","Pre-foreclosure","11933 Dublin Canyon Rd,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","3","null","$1,190,590","$1,190,590","Single Family","1951","No Data","No Data","No Data","7.4 acres","null","9","9","9","null","No","null","null","$17,130"
"1572904021-749","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/0000-Foothill-Pleasanton-CA-94566/2089474790_zpid/","Pleasanton, CA 94566","Lot/land","0000 Foothill,","","","","","4","https://www.zillow.com/pleasanton-ca/4_p/","null","1.79 acres","null","None","$750,000","null","null","null","null","null","null","$2,195/mo","8","8","9","null","LOTS AND LAND","PLEASANTON","null","null"
"1572904408-888","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3814-Stanley-Blvd-Pleasanton-CA-94566/2084589432_zpid/","Pleasanton, CA 94566","New construction","3814 Stanley Blvd,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","2,301","4","3","$1,179,143","$1,189,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572904196-810","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/970-Happy-Valley-Rd-Pleasanton-CA-94566/299077924_zpid/","Pleasanton, CA 94566","Lot/land","970 Happy Valley Rd,","","","","","4","https://www.zillow.com/pleasanton-ca/4_p/","null","0.57 acres","null","None","$639,999","null","null","null","null","null","null","null","10","8","9","null","LOTS AND LAND","PLEASANTON","null","$805"
"1572908944-1655","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/community/homestead-at-irby-ranch/2084876452_zpid/","Pleasanton, CA 94566","New construction","Buildable plan: Residence 2, The Homestead at Irby Ranch,","","","","","","","2,462","4","3","$1,258,776","$1,274,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572908775-1608","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3392-Rosada-Ct-Pleasanton-CA-94588/25072796_zpid/","Pleasanton, CA 94588","For sale","3392 Rosada Ct,","","","","","","","1,302","2","2","$705,062","$699,950","Townhouse","1994","Forced air","Central","1 space","1,677 sqft","$2,875/mo","10","9","9","null","Tile","null","null","$6,562"
"1572904959-1070","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3577-Carlsbad-Ct-Pleasanton-CA-94588/25065918_zpid/","Pleasanton, CA 94588","Pre-foreclosure","3577 Carlsbad Ct,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","null","3","null","$861,534","$861,534","Single Family","1969","No Data","No Data","Detached Garage","6,496 sqft","null","10","9","9","null","No","null","null","$7,612"
"1572908881-1639","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/community/homestead-at-irby-ranch/2084876446_zpid/","Pleasanton, CA 94566","New construction","Buildable plan: Residence 4 ALT, The Homestead at Irby Ranch,","","","","","","","2,434","4","3","$1,258,298","$1,273,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572907696-1288","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/2660-Camino-Segura-Pleasanton-CA-94566/25081192_zpid/","Pleasanton, CA 94566","For sale","2660 Camino Segura,","2","https://www.zillow.com/pleasanton-ca/2_p/","","","","","2,801","5","3","$1,613,556","$1,625,000","Single Family","1985","Forced air","Central","Attached Garage","7,043 sqft","$4,913/mo","9","9","9","null","Composition","null","Public Utilities","$8,650"
"1572908967-1661","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/4550-Entrada-Ct-Pleasanton-CA-94566/24930743_zpid/","Pleasanton, CA 94566","Coming soon: Nov 6.","4550 Entrada Ct,","","","","","","","2,074","4","3","$1,248,136","$1,275,000","Single Family","1956","No Data","No Data","2 spaces","10,018 sqft","$3,616/mo","8","8","9","null","No","null","null","$9,342"
"1572908527-1527","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/3263-Vineyard-Ave-SPC-172-Pleasanton-CA-94566/2083736931_zpid/","Pleasanton, CA 94566","For sale","3263 Vineyard Ave SPC 172,","","","","","","","900","2","2","$283,066","$279,000","Mobile / Manufactured","2018","Forced air","Central","3 spaces","$310","$2,500/mo","10","8","9","Central","Composition","null","null","null"
"1572908856-1632","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/community/homestead-at-irby-ranch/2084876445_zpid/","Pleasanton, CA 94566","New construction","Buildable plan: Residence 4, The Homestead at Irby Ranch,","","","","","","","2,434","4","3","$1,249,459","$1,264,950","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","9","9","Attached Garage","Yes","null","null","null"
"1572904621-956","https://www.zillow.com/homes/Pleasanton-CA_rb/","","https://www.zillow.com/homedetails/7365-Stonedale-Dr-Pleasanton-CA-94588/25071256_zpid/","Pleasanton, CA 94588","For sale","7365 Stonedale Dr,","","","3","https://www.zillow.com/pleasanton-ca/3_p/","","","1,502","2","3","null","$729,000","Townhouse","1989","Forced air","Central","2 spaces","1,306 sqft","$3,000/mo","9","9","9","null","Composition","null","null","$7,881"
