web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572902575-2681","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4505-Bison-Way-Antioch-CA-94531/18300502_zpid/","Antioch, CA 94531","Pre-foreclosure","4505 Bison Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","5","null","$528,869","$528,869","Single Family","1999","No Data","Central","Single Family","6,360 sqft","null","3","1","5","{""targetDiv"":""gpt-ad-a8e3a56c-bfda-47f3-b2db-7b86cf3f3a0a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4505 Bison Way"",""bd"":""5"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18300502"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""4964500586947864045"",""sqftrange"":""2500-2999"",""price"":""545226"",""sqft"":""2706"",""posting_url"":"""",""mlong"":""-121.776669"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.973619"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""545226"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572902850-2849","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4000-Galenez-Way-Antioch-CA-94531/18300352_zpid/","Antioch, CA 94531","Pre-foreclosure / auction","4000 Galenez Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","6","null","$510,527","$510,527","Single Family","1996","No Data","No Data","Single Family","8,300 sqft","null","3","1","5","{""targetDiv"":""gpt-ad-419b4a24-6f22-455f-84c1-a6ea8bbcdb03"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4000 Galenez Way"",""bd"":""6"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18300352"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-282695392970314717"",""sqftrange"":""2000-2499"",""price"":""526317"",""sqft"":""2482"",""posting_url"":"""",""mlong"":""-121.783101"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.982302"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""526317"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572902588-2692","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2222-Washington-Way-Antioch-CA-94509/18320002_zpid/","Antioch, CA 94509","Pre-foreclosure","2222 Washington Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","4","null","$418,017","$418,017","Single Family","1973","No Data","No Data","Single Family","6,000 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-7b186050-98ff-4a6a-88be-d684d65ffc17"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2222 Washington Way"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18320002"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-7857173904860670591"",""sqftrange"":""1000-1499"",""price"":""430946"",""sqft"":""1421"",""posting_url"":"""",""mlong"":""-121.839671"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94509"",""mlat"":""37.992578"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""430946"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572903125-2965","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4908-Chaps-Ct-Antioch-CA-94531/18300140_zpid/","Antioch, CA 94531","Pre-foreclosure / auction","4908 Chaps Ct,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","null","4","null","$453,069","$453,069","Single Family","1995","No Data","Central","Single Family","7,840 sqft","null","3","1","5","{""targetDiv"":""gpt-ad-784125c9-83b8-4ac6-acec-a9f3f277d9d8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4908 Chaps Ct"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18300140"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2354856052381871717"",""sqftrange"":""1500-1999"",""price"":""467082"",""sqft"":""1680"",""posting_url"":"""",""mlong"":""-121.761125"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94531"",""mlat"":""37.975413"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISy7orur2wyvml1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""467082"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902578-2682","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2133-Bamboo-Way-Antioch-CA-94509/18314244_zpid/","Antioch, CA 94509","Pre-foreclosure / auction","2133 Bamboo Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","5","null","$514,826","$514,826","Single Family","1993","Other","No Data","Single Family","5,000 sqft","null","3","3","5","{""targetDiv"":""gpt-ad-ad92ec91-4e35-4269-be44-7d6aed9f5fa8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2133 Bamboo Way"",""bd"":""5"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18314244"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""4370519131379547189"",""sqftrange"":""2500-2999"",""price"":""530749"",""sqft"":""2534"",""posting_url"":"""",""mlong"":""-121.78871"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""37.970355"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISin96bnm21f0r0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""530749"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572903311-3120","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4508-Pony-Ct-Antioch-CA-94531/50916356_zpid/","Antioch, CA 94531","For sale","4508 Pony Ct,","","","3","https://www.zillow.com/antioch-ca/3_p/","","","","","3,679","5","3","$765,004","$765,000","Single Family","2000","Forced air","Central","Single Family","10,768 sqft","$3,300/mo","3","1","5","{""targetDiv"":""gpt-ad-bd310f91-4a80-4fbe-a285-4f777d0b8cac"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4508 Pony Ct"",""bd"":""5"",""fsbid"":""17077"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""50916356"",""lot"":""2"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""zguidh"":""-5837435109858966820"",""sqftrange"":""3500-3999"",""price"":""765000"",""sqft"":""3679"",""posting_url"":""https://www.redfin.com/syndicate/x/bridgemls/40884553"",""mlong"":""-121.754547"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94531"",""mlat"":""37.975852"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv475akj0xk5e0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2000-2009"",""zestimate"":""765004"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902551-2655","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5421-Alvar-Loop-Antioch-CA-94531/301029265_zpid/","Antioch, CA 94531","New construction","5421 Alvar Loop,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,626","5","3","$638,284","$638,281","Single Family","No Data","No Data","No Data","Single Family","4,000 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-dafa6c85-8236-4486-a556-2a9168945651"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5421 Alvar Loop"",""bd"":""5"",""fsbid"":""7796"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""301029265"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""638281"",""sqft"":""2626"",""posting_url"":""https://www.meritagehomes.com/state/ca/bay-area/verona/residence-4/5421-alvar-loop?utm_medium=listings&utm_source=zillow&nhf_channel=6&nhf_listing_id=845299&nhf_listing_type=home&utm_term=home_5421AlvarLoop&utm_campaign=bay-area"",""state"":""CA"",""mlong"":""-121.783598"",""cnty"":""Contra_Costa"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.955959"",""plid"":""13341712"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvg8iywqizt4x0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Iron_Triangle"",""zestimate"":""638284"",""premieragent"":""no"",""builderChatId"":""7796-818257"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572903595-3339","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1101-Prewett-Ranch-Dr-Antioch-CA-94531/50916793_zpid/","Antioch, CA 94531","For sale","1101 Prewett Ranch Dr,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","2,149","4","2","null","$518,000","Single Family","2000","Forced air","Central","Single Family","8,276 sqft","null","3","3","5","{""targetDiv"":""gpt-ad-1e6b69d1-12ab-4c5e-ad0c-474bf164b6a0"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1101 Prewett Ranch Dr"",""bd"":""4"",""fsbid"":""4383"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""50916793"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-8755195367800752062"",""sqftrange"":""2000-2499"",""price"":""518000"",""sqft"":""2149"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/antioch/1101-prewett-ranch-dr/pid_32520891/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.804326"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.958797"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbpppjfauliyb0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""518048"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902960-2896","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5003-Nortonville-Ct-Antioch-CA-94531/18318538_zpid/","Antioch, CA 94531","Foreclosed","5003 Nortonville Ct,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","4","null","$608,110","$608,110","Single Family","1999","No Data","Central","Single Family","10,454 sqft","null","3","3","5","{""targetDiv"":""gpt-ad-cd4c9f8d-371e-40e5-b1a6-cda29232a9ea"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5003 Nortonville Ct"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18318538"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""5746683705828905279"",""sqftrange"":""3500-3999"",""price"":""626918"",""sqft"":""3726"",""posting_url"":"""",""mlong"":""-121.806098"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.96363"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvo6yzl3mos6t0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1990-1999"",""zestimate"":""626918"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902562-2667","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4528-Parkside-St-Antioch-CA-94531/95392441_zpid/","Antioch, CA 94531","New construction","4528 Parkside St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,566","4","3","$631,486","$631,470","Single Family","2019","No Data","No Data","Single Family","8,829 sqft","null","2","1","5","{""targetDiv"":""gpt-ad-ec7835d9-417c-420e-9c58-e838fea4cd27"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4528 Parkside St"",""bd"":""4"",""fsbid"":""13050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""95392441"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""631470"",""sqft"":""2566"",""posting_url"":""https://www.khov.com/find-new-homes/california/antioch/94531/k-hovnanian-homes/riverview-at-monterra?ref=ZLO"",""state"":""CA"",""mlong"":""-121.757331"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.986429"",""plid"":""10836865"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvwo93darm33w1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Shields-Reid"",""yrblt"":""2010-2019"",""zestimate"":""631486"",""premieragent"":""no"",""builderChatId"":""13050-813712"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","NEXT","https://www.zillow.com/antioch-ca/8_p/"
"1572903864-3550","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2305-Beasley-Ave-Antioch-CA-94509/18308702_zpid/","Antioch, CA 94509","For sale","2305 Beasley Ave,","","","","","","","","","1,174","3","1","$352,601","$349,950","Single Family","1953","No Data","No Data","Single Family","6,098 sqft","$2,350/mo","2","3","3","No Data","null","null","null","null","","","","","",""
"1572903600-3343","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1707-Crater-Peak-Way-Antioch-CA-94531/18314402_zpid/","Antioch, CA 94531","For sale","1707 Crater Peak Way,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","1,267","3","3","$410,833","$409,900","Condo","1995","Other","Central","Condo","$109/month","$2,395/mo","3","3","5","{""targetDiv"":""gpt-ad-df590200-a75b-4e94-af83-eee5f2331a23"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1707 Crater Peak Way"",""bd"":""3"",""fsbid"":""13599"",""city"":""Antioch"",""proptp"":""cnd"",""pid"":""18314402"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""7194932643618990526"",""sqftrange"":""1000-1499"",""price"":""409900"",""sqft"":""1267"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/1707-crater-peak-way-antioch-94531/pid-2188146640?lead=MemberKey%3D386564%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.793556"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94531"",""mlat"":""37.970277"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnisg12226z440000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""410833"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903700-3422","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/cielo-at-sand-creek-_-prosper-collection/2084685903_zpid/","null","null","null","","","","","","","","","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","","","","","",""
"1572902775-2817","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/community/cielo-at-sand-creek-_-vive-collection/2084598520_zpid/","null","null","null","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572902874-2857","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2533-Crocker-Way-Antioch-CA-94531/18302016_zpid/","Antioch, CA 94531","Pre-foreclosure / auction","2533 Crocker Way,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","5","null","$531,639","$531,639","Single Family","1996","No Data","Central","Single Family","7,660 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-f7b5cb26-c379-40a6-8ce9-86cc61d915ef"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2533 Crocker Way"",""bd"":""5"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18302016"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2558765143446845222"",""sqftrange"":""2500-2999"",""price"":""548082"",""sqft"":""2828"",""posting_url"":"""",""mlong"":""-121.779596"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.958382"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""548082"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572902706-2787","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1702-Yellowstone-Dr-Antioch-CA-94509/18295867_zpid/","Antioch, CA 94509","Pre-foreclosure","1702 Yellowstone Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","4","null","$488,803","$488,803","Single Family","1981","No Data","No Data","Single Family","7,000 sqft","null","2","1","3","{""targetDiv"":""gpt-ad-e558c0c8-7c87-422d-8162-738c6c937a56"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1702 Yellowstone Dr"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18295867"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""615142816602265537"",""sqftrange"":""2000-2499"",""price"":""503921"",""sqft"":""2128"",""posting_url"":"""",""mlong"":""-121.781532"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""38.002634"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""503921"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572903154-2986","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4132-Folsom-Dr-Antioch-CA-94531/18297483_zpid/","Antioch, CA 94531","Pre-foreclosure","4132 Folsom Dr,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","1,761","3","2.5","$438,833","$438,833","Single Family","1989","Forced air","Central","Single Family","6,534 sqft","null","2","1","5","{""targetDiv"":""gpt-ad-378cabfd-b407-48d6-a3c7-2cccf363d1b3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4132 Folsom Dr"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18297483"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2967407583536236979"",""sqftrange"":""1500-1999"",""price"":""400000"",""sqft"":""1761"",""posting_url"":"""",""mlong"":""-121.764085"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94531"",""mlat"":""37.9856"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISeojvcnsybx0p1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""452406"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903108-2955","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5405-Buffalo-Ct-Antioch-CA-94531/18302973_zpid/","Antioch, CA 94531","Pre-foreclosure","5405 Buffalo Ct,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","4","null","$436,671","$436,671","Single Family","1998","No Data","Central","Single Family","6,800 sqft","null","4","3","5","{""targetDiv"":""gpt-ad-e638a885-9140-4cab-9cff-1ef62f0f434f"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5405 Buffalo Ct"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18302973"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_foreclosure"",""zguidh"":""-4111690323777963926"",""sqftrange"":""1500-1999"",""price"":""400000"",""sqft"":""1866"",""posting_url"":"""",""mlong"":""-121.776726"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94531"",""mlat"":""37.955281"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1990-1999"",""zestimate"":""450177"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903571-3320","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2650-Jaguar-Way-Antioch-CA-94531/50916507_zpid/","Antioch, CA 94531","For sale","2650 Jaguar Way,","2","https://www.zillow.com/antioch-ca/2_p/","","","","","","","2,979","5","3","$568,084","$568,000","Single Family","2000","Forced air","Central","Single Family","9,461 sqft","null","3","1","5","{""targetDiv"":""gpt-ad-00321b43-1723-480f-8a1e-f15f9959419a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2650 Jaguar Way"",""bd"":""5"",""fsbid"":""14106"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""50916507"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-7333198386840712519"",""sqftrange"":""2500-2999"",""price"":""568000"",""sqft"":""2979"",""posting_url"":""http://www.callkar.com"",""mlong"":""-121.776087"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.974998"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrx6p6qymybk00000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""568084"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903131-2969","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2005-San-Jose-Dr-UNIT-155-Antioch-CA-94509/72555614_zpid/","Antioch, CA 94509","For sale","2005 San Jose Dr UNIT 155,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","795","2","1","$239,951","$239,950","Condo","1986","Forced air","Central","Condo","$410/month","$1,850/mo","2","3","3","{""targetDiv"":""gpt-ad-e6c3fb26-e370-4531-be82-883556c99481"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Unit 155"",""aamgnrc1"":""2005 San Jose Dr"",""bd"":""2"",""fsbid"":""14106"",""city"":""Antioch"",""proptp"":""cnd"",""pid"":""72555614"",""zestibuck"":""200-249k"",""listtp"":""buy_agent"",""zguidh"":""-7423186911124101334"",""sqftrange"":""500-999"",""price"":""239950"",""sqft"":""795"",""posting_url"":"""",""mlong"":""-121.831382"",""state"":""CA"",""prange"":""200-249k"",""zip"":""94509"",""mlat"":""38.001527"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnmf9yxkgl9sb1000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""yrblt"":""1980-1989"",""zestimate"":""239951"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
